visitor_id,age,age_group,favorite_event_type,visit_count_2026,feedback_count_2026,avg_rating,engagement_score,data_source
VIS_02830,44,adult,Выставка,2,0,0.0,14.0,synthetic
VIS_02831,44,adult,Концерт,4,0,0.0,28.0,synthetic
VIS_02832,48,mature,Лекция,2,0,0.0,14.0,synthetic
VIS_02833,48,mature,Лекция,5,1,4.0,60.0,synthetic
VIS_02834,40,adult,Лекция,6,0,0.0,42.0,synthetic
VIS_02835,37,adult,Лекция,1,0,0.0,7.0,synthetic
VIS_02836,18,young,Лекция,1,0,0.0,7.0,synthetic
VIS_02837,29,young,Концерт,3,0,0.0,21.0,synthetic
VIS_02838,39,adult,Выставка,3,0,0.0,21.0,synthetic
VIS_02839,15,school,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_02840,38,adult,Творческая встреча,2,0,0.0,14.0,synthetic
VIS_02841,56,mature,Выставка,1,1,5.0,37.0,synthetic
VIS_02842,34,adult,Лекция,2,1,3.0,34.0,synthetic
VIS_02843,42,adult,Лекция,8,0,0.0,56.0,synthetic
VIS_02844,25,young,Концерт,5,0,0.0,35.0,synthetic
VIS_02845,26,young,Лекция,1,1,5.0,37.0,synthetic
VIS_02846,42,adult,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_02847,20,young,Лекция,3,0,0.0,21.0,synthetic
VIS_02848,41,adult,Творческая встреча,6,3,4.33,78.6,synthetic
VIS_02849,36,adult,Выставка,4,1,4.0,53.0,synthetic
VIS_02850,35,adult,Творческая встреча,7,1,2.0,64.0,synthetic
VIS_02851,13,school,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_02852,55,mature,Лекция,2,0,0.0,14.0,synthetic
VIS_02853,36,adult,Концерт,3,0,0.0,21.0,synthetic
VIS_02854,19,young,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_02855,45,mature,Творческая встреча,1,1,4.0,32.0,synthetic
VIS_02856,45,mature,Выставка,2,1,2.0,29.0,synthetic
VIS_02857,21,young,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_02858,50,mature,Мастер-класс,1,1,5.0,37.0,synthetic
VIS_02859,36,adult,Творческая встреча,9,0,0.0,63.0,synthetic
VIS_02860,31,adult,Творческая встреча,3,1,5.0,51.0,synthetic
VIS_02861,53,mature,Лекция,4,1,4.0,53.0,synthetic
VIS_02862,30,adult,Лекция,1,0,0.0,7.0,synthetic
VIS_02863,37,adult,Мастер-класс,2,0,0.0,14.0,synthetic
VIS_02864,55,mature,Лекция,1,0,0.0,7.0,synthetic
VIS_02865,41,adult,Лекция,2,2,3.5,41.5,synthetic
VIS_02866,43,adult,Концерт,1,0,0.0,7.0,synthetic
VIS_02867,32,adult,Мастер-класс,2,0,0.0,14.0,synthetic
VIS_02868,53,mature,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_02869,24,young,Лекция,1,1,5.0,37.0,synthetic
VIS_02870,47,mature,Выставка,5,0,0.0,35.0,synthetic
VIS_02871,57,mature,Концерт,1,0,0.0,7.0,synthetic
VIS_02872,41,adult,Выставка,2,0,0.0,14.0,synthetic
VIS_02873,48,mature,Лекция,4,2,4.0,58.0,synthetic
VIS_02874,33,adult,Лекция,6,2,5.0,77.0,synthetic
VIS_02875,27,young,Творческая встреча,1,1,5.0,37.0,synthetic
VIS_02876,47,mature,Лекция,6,0,0.0,42.0,synthetic
VIS_02877,29,young,Лекция,2,1,5.0,44.0,synthetic
VIS_02878,69,senior,Выставка,1,0,0.0,7.0,synthetic
VIS_02879,46,mature,Творческая встреча,9,4,3.5,100.0,synthetic
VIS_02880,53,mature,Выставка,2,0,0.0,14.0,synthetic
VIS_02881,52,mature,Лекция,3,0,0.0,21.0,synthetic
VIS_02882,34,adult,Выставка,6,2,4.5,74.5,synthetic
VIS_02883,50,mature,Творческая встреча,1,1,4.0,32.0,synthetic
VIS_02884,31,adult,Концерт,1,0,0.0,7.0,synthetic
VIS_02885,40,adult,Творческая встреча,7,0,0.0,49.0,synthetic
VIS_02886,14,school,Лекция,2,1,5.0,44.0,synthetic
VIS_02887,48,mature,Лекция,2,1,3.0,34.0,synthetic
VIS_02888,32,adult,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_02889,23,young,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_02890,52,mature,Лекция,1,0,0.0,7.0,synthetic
VIS_02891,31,adult,Выставка,6,1,3.0,62.0,synthetic
VIS_02892,38,adult,Творческая встреча,10,3,4.33,100.0,synthetic
VIS_02893,52,mature,Выставка,2,0,0.0,14.0,synthetic
VIS_02894,60,senior,Выставка,3,1,5.0,51.0,synthetic
VIS_02895,54,mature,Выставка,4,0,0.0,28.0,synthetic
VIS_02896,31,adult,Выставка,1,0,0.0,7.0,synthetic
VIS_02897,24,young,Лекция,1,0,0.0,7.0,synthetic
VIS_02898,31,adult,Лекция,5,1,5.0,65.0,synthetic
VIS_02899,47,mature,Мастер-класс,4,2,3.5,55.5,synthetic
VIS_02900,29,young,Выставка,3,0,0.0,21.0,synthetic
VIS_02901,31,adult,Концерт,4,0,0.0,28.0,synthetic
VIS_02902,39,adult,Лекция,1,0,0.0,7.0,synthetic
VIS_02903,27,young,Выставка,1,0,0.0,7.0,synthetic
VIS_02904,31,adult,Лекция,4,1,5.0,58.0,synthetic
VIS_02905,32,adult,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_02906,37,adult,Лекция,2,0,0.0,14.0,synthetic
VIS_02907,48,mature,Выставка,5,2,5.0,70.0,synthetic
VIS_02908,27,young,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_02909,28,young,Концерт,2,1,5.0,44.0,synthetic
VIS_02910,45,mature,Творческая встреча,5,1,5.0,65.0,synthetic
VIS_02911,53,mature,Лекция,1,0,0.0,7.0,synthetic
VIS_02912,27,young,Творческая встреча,2,0,0.0,14.0,synthetic
VIS_02913,46,mature,Выставка,4,1,4.0,53.0,synthetic
VIS_02914,38,adult,Выставка,2,2,4.0,44.0,synthetic
VIS_02915,51,mature,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_02916,38,adult,Выставка,2,0,0.0,14.0,synthetic
VIS_02917,51,mature,Лекция,1,0,0.0,7.0,synthetic
VIS_02918,48,mature,Лекция,2,0,0.0,14.0,synthetic
VIS_02919,27,young,Лекция,3,0,0.0,21.0,synthetic
VIS_02920,42,adult,Лекция,1,0,0.0,7.0,synthetic
VIS_02921,43,adult,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_02922,60,senior,Выставка,1,0,0.0,7.0,synthetic
VIS_02923,23,young,Лекция,2,0,0.0,14.0,synthetic
VIS_02924,27,young,Мастер-класс,4,1,3.0,48.0,synthetic
VIS_02925,24,young,Лекция,6,0,0.0,42.0,synthetic
VIS_02926,28,young,Лекция,1,1,5.0,37.0,synthetic
VIS_02927,41,adult,Концерт,2,0,0.0,14.0,synthetic
VIS_02928,29,young,Выставка,3,0,0.0,21.0,synthetic
VIS_02929,46,mature,Лекция,2,0,0.0,14.0,synthetic
VIS_02930,40,adult,Концерт,1,0,0.0,7.0,synthetic
VIS_02931,41,adult,Выставка,9,1,4.0,88.0,synthetic
VIS_02932,65,senior,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_02933,23,young,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_02934,46,mature,Лекция,2,1,5.0,44.0,synthetic
VIS_02935,45,mature,Концерт,3,1,3.0,41.0,synthetic
VIS_02936,46,mature,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_02937,24,young,Лекция,5,2,4.0,65.0,synthetic
VIS_02938,58,mature,Лекция,1,0,0.0,7.0,synthetic
VIS_02939,34,adult,Мастер-класс,4,0,0.0,28.0,synthetic
VIS_02940,27,young,Концерт,1,0,0.0,7.0,synthetic
VIS_02941,62,senior,Лекция,1,1,5.0,37.0,synthetic
VIS_02942,28,young,Выставка,4,2,3.5,55.5,synthetic
VIS_02943,37,adult,Творческая встреча,1,1,1.0,17.0,synthetic
VIS_02944,19,young,Лекция,3,2,4.0,51.0,synthetic
VIS_02945,51,mature,Лекция,1,1,2.0,22.0,synthetic
VIS_02946,50,mature,Концерт,1,1,5.0,37.0,synthetic
VIS_02947,46,mature,Лекция,1,0,0.0,7.0,synthetic
VIS_02948,24,young,Лекция,6,0,0.0,42.0,synthetic
VIS_02949,46,mature,Выставка,6,2,5.0,77.0,synthetic
VIS_02950,23,young,Концерт,2,0,0.0,14.0,synthetic
VIS_02951,65,senior,Выставка,1,0,0.0,7.0,synthetic
VIS_02952,43,adult,Лекция,10,2,3.5,97.5,synthetic
VIS_02953,34,adult,Концерт,4,1,2.0,43.0,synthetic
VIS_02954,46,mature,Выставка,1,0,0.0,7.0,synthetic
VIS_02955,31,adult,Лекция,4,2,4.0,58.0,synthetic
VIS_02956,16,school,Выставка,3,0,0.0,21.0,synthetic
VIS_02957,62,senior,Лекция,1,1,5.0,37.0,synthetic
VIS_02958,39,adult,Лекция,6,0,0.0,42.0,synthetic
VIS_02959,44,adult,Лекция,5,2,4.0,65.0,synthetic
VIS_02960,50,mature,Лекция,5,1,4.0,60.0,synthetic
VIS_02961,45,mature,Творческая встреча,1,1,4.0,32.0,synthetic
VIS_02962,38,adult,Лекция,3,1,4.0,46.0,synthetic
VIS_02963,40,adult,Лекция,5,1,5.0,65.0,synthetic
VIS_02964,57,mature,Творческая встреча,1,1,5.0,37.0,synthetic
VIS_02965,31,adult,Творческая встреча,5,1,5.0,65.0,synthetic
VIS_02966,26,young,Выставка,2,0,0.0,14.0,synthetic
VIS_02967,36,adult,Выставка,1,0,0.0,7.0,synthetic
VIS_02968,31,adult,Лекция,3,2,3.5,48.5,synthetic
VIS_02969,20,young,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_02970,49,mature,Выставка,1,0,0.0,7.0,synthetic
VIS_02971,31,adult,Мастер-класс,3,1,5.0,51.0,synthetic
VIS_02972,23,young,Концерт,1,1,2.0,22.0,synthetic
VIS_02973,32,adult,Мастер-класс,1,1,5.0,37.0,synthetic
VIS_02974,52,mature,Лекция,2,0,0.0,14.0,synthetic
VIS_02975,14,school,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_02976,44,adult,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_02977,38,adult,Лекция,2,1,4.0,39.0,synthetic
VIS_02978,52,mature,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_02979,43,adult,Выставка,1,0,0.0,7.0,synthetic
VIS_02980,48,mature,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_02981,31,adult,Выставка,8,2,4.5,88.5,synthetic
VIS_02982,46,mature,Лекция,3,1,5.0,51.0,synthetic
VIS_02983,57,mature,Творческая встреча,4,0,0.0,28.0,synthetic
VIS_02984,34,adult,Концерт,2,0,0.0,14.0,synthetic
VIS_02985,48,mature,Лекция,3,1,5.0,51.0,synthetic
VIS_02986,36,adult,Выставка,5,1,5.0,65.0,synthetic
VIS_02987,46,mature,Лекция,1,1,4.0,32.0,synthetic
VIS_02988,29,young,Лекция,4,1,3.0,48.0,synthetic
VIS_02989,32,adult,Концерт,5,2,4.0,65.0,synthetic
VIS_02990,23,young,Лекция,2,0,0.0,14.0,synthetic
VIS_02991,39,adult,Концерт,4,0,0.0,28.0,synthetic
VIS_02992,32,adult,Концерт,2,0,0.0,14.0,synthetic
VIS_02993,39,adult,Творческая встреча,1,1,4.0,32.0,synthetic
VIS_02994,41,adult,Лекция,3,0,0.0,21.0,synthetic
VIS_02995,36,adult,Творческая встреча,5,1,1.0,45.0,synthetic
VIS_02996,33,adult,Концерт,9,0,0.0,63.0,synthetic
VIS_02997,62,senior,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_02998,39,adult,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_02999,47,mature,Лекция,1,0,0.0,7.0,synthetic
VIS_03000,30,adult,Лекция,3,0,0.0,21.0,synthetic
VIS_03001,12,school,Мастер-класс,1,1,5.0,37.0,synthetic
VIS_03002,42,adult,Выставка,2,1,3.0,34.0,synthetic
VIS_03003,43,adult,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_03004,29,young,Мастер-класс,2,0,0.0,14.0,synthetic
VIS_03005,59,mature,Лекция,1,0,0.0,7.0,synthetic
VIS_03006,53,mature,Творческая встреча,3,1,4.0,46.0,synthetic
VIS_03007,61,senior,Выставка,1,0,0.0,7.0,synthetic
VIS_03008,10,school,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_03009,46,mature,Лекция,2,1,4.0,39.0,synthetic
VIS_03010,32,adult,Выставка,2,0,0.0,14.0,synthetic
VIS_03011,30,adult,Мастер-класс,4,0,0.0,28.0,synthetic
VIS_03012,24,young,Выставка,1,0,0.0,7.0,synthetic
VIS_03013,52,mature,Лекция,2,0,0.0,14.0,synthetic
VIS_03014,63,senior,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_03015,41,adult,Концерт,3,0,0.0,21.0,synthetic
VIS_03016,53,mature,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_03017,48,mature,Выставка,4,1,5.0,58.0,synthetic
VIS_03018,38,adult,Лекция,5,0,0.0,35.0,synthetic
VIS_03019,44,adult,Выставка,11,1,5.0,100.0,synthetic
VIS_03020,49,mature,Выставка,3,0,0.0,21.0,synthetic
VIS_03021,34,adult,Творческая встреча,5,0,0.0,35.0,synthetic
VIS_03022,36,adult,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_03023,69,senior,Выставка,1,0,0.0,7.0,synthetic
VIS_03024,40,adult,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_03025,63,senior,Выставка,1,0,0.0,7.0,synthetic
VIS_03026,11,school,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_03027,38,adult,Лекция,1,0,0.0,7.0,synthetic
VIS_03028,23,young,Концерт,1,1,4.0,32.0,synthetic
VIS_03029,24,young,Творческая встреча,1,1,4.0,32.0,synthetic
VIS_03030,53,mature,Творческая встреча,3,1,3.0,41.0,synthetic
VIS_03031,19,young,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_03032,48,mature,Концерт,1,0,0.0,7.0,synthetic
VIS_03033,31,adult,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_03034,54,mature,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_03035,39,adult,Творческая встреча,3,1,5.0,51.0,synthetic
VIS_03036,46,mature,Выставка,3,1,5.0,51.0,synthetic
VIS_03037,21,young,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_03038,32,adult,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_03039,27,young,Творческая встреча,6,1,5.0,72.0,synthetic
VIS_03040,41,adult,Лекция,1,0,0.0,7.0,synthetic
VIS_03041,47,mature,Выставка,6,1,4.0,67.0,synthetic
VIS_03042,35,adult,Лекция,8,2,4.0,86.0,synthetic
VIS_03043,40,adult,Лекция,2,0,0.0,14.0,synthetic
VIS_03044,35,adult,Творческая встреча,2,0,0.0,14.0,synthetic
VIS_03045,27,young,Лекция,1,0,0.0,7.0,synthetic
VIS_03046,27,young,Выставка,2,0,0.0,14.0,synthetic
VIS_03047,38,adult,Лекция,1,1,3.0,27.0,synthetic
VIS_03048,34,adult,Выставка,1,0,0.0,7.0,synthetic
VIS_03049,26,young,Творческая встреча,4,0,0.0,28.0,synthetic
VIS_03050,35,adult,Выставка,3,1,3.0,41.0,synthetic
VIS_03051,47,mature,Мастер-класс,3,1,4.0,46.0,synthetic
VIS_03052,44,adult,Выставка,6,1,5.0,72.0,synthetic
VIS_03053,18,young,Творческая встреча,3,0,0.0,21.0,synthetic
VIS_03054,46,mature,Лекция,1,0,0.0,7.0,synthetic
VIS_03055,35,adult,Творческая встреча,3,0,0.0,21.0,synthetic
VIS_03056,32,adult,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_03057,35,adult,Лекция,7,0,0.0,49.0,synthetic
VIS_03058,43,adult,Выставка,14,3,3.0,100.0,synthetic
VIS_03059,40,adult,Лекция,10,1,5.0,100.0,synthetic
VIS_03060,25,young,Концерт,2,0,0.0,14.0,synthetic
VIS_03061,53,mature,Выставка,1,0,0.0,7.0,synthetic
VIS_03062,40,adult,Лекция,4,0,0.0,28.0,synthetic
VIS_03063,38,adult,Лекция,4,0,0.0,28.0,synthetic
VIS_03064,31,adult,Концерт,1,0,0.0,7.0,synthetic
VIS_03065,48,mature,Лекция,11,3,3.67,100.0,synthetic
VIS_03066,25,young,Лекция,6,0,0.0,42.0,synthetic
VIS_03067,47,mature,Лекция,1,0,0.0,7.0,synthetic
VIS_03068,27,young,Выставка,1,1,4.0,32.0,synthetic
VIS_03069,32,adult,Мастер-класс,2,0,0.0,14.0,synthetic
VIS_03070,43,adult,Концерт,2,0,0.0,14.0,synthetic
VIS_03071,29,young,Выставка,2,1,4.0,39.0,synthetic
VIS_03072,40,adult,Лекция,8,4,4.0,96.0,synthetic
VIS_03073,49,mature,Лекция,3,0,0.0,21.0,synthetic
VIS_03074,28,young,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_03075,39,adult,Мастер-класс,5,2,4.5,67.5,synthetic
VIS_03076,41,adult,Мастер-класс,7,1,4.0,74.0,synthetic
VIS_03077,50,mature,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_03078,52,mature,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_03079,25,young,Творческая встреча,6,1,5.0,72.0,synthetic
VIS_03080,47,mature,Выставка,1,0,0.0,7.0,synthetic
VIS_03081,31,adult,Выставка,2,0,0.0,14.0,synthetic
VIS_03082,25,young,Лекция,1,0,0.0,7.0,synthetic
VIS_03083,44,adult,Выставка,3,1,5.0,51.0,synthetic
VIS_03084,34,adult,Лекция,3,0,0.0,21.0,synthetic
VIS_03085,46,mature,Творческая встреча,4,1,4.0,53.0,synthetic
VIS_03086,37,adult,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_03087,50,mature,Творческая встреча,2,0,0.0,14.0,synthetic
VIS_03088,50,mature,Концерт,5,0,0.0,35.0,synthetic
VIS_03089,61,senior,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_03090,59,mature,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_03091,37,adult,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_03092,34,adult,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_03093,41,adult,Лекция,7,0,0.0,49.0,synthetic
VIS_03094,47,mature,Лекция,6,0,0.0,42.0,synthetic
VIS_03095,34,adult,Концерт,1,0,0.0,7.0,synthetic
VIS_03096,49,mature,Лекция,2,0,0.0,14.0,synthetic
VIS_03097,56,mature,Выставка,1,0,0.0,7.0,synthetic
VIS_03098,21,young,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_03099,25,young,Выставка,5,1,3.0,55.0,synthetic
VIS_03100,36,adult,Мастер-класс,5,1,3.0,55.0,synthetic
VIS_03101,49,mature,Лекция,1,0,0.0,7.0,synthetic
VIS_03102,41,adult,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_03103,25,young,Лекция,1,1,4.0,32.0,synthetic
VIS_03104,45,mature,Лекция,6,1,4.0,67.0,synthetic
VIS_03105,29,young,Лекция,1,0,0.0,7.0,synthetic
VIS_03106,43,adult,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_03107,31,adult,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_03108,40,adult,Творческая встреча,4,1,5.0,58.0,synthetic
VIS_03109,55,mature,Творческая встреча,1,1,4.0,32.0,synthetic
VIS_03110,40,adult,Концерт,3,0,0.0,21.0,synthetic
VIS_03111,38,adult,Мастер-класс,4,0,0.0,28.0,synthetic
VIS_03112,64,senior,Лекция,1,1,3.0,27.0,synthetic
VIS_03113,41,adult,Творческая встреча,6,1,5.0,72.0,synthetic
VIS_03114,28,young,Выставка,2,0,0.0,14.0,synthetic
VIS_03115,26,young,Лекция,3,0,0.0,21.0,synthetic
VIS_03116,35,adult,Лекция,1,1,3.0,27.0,synthetic
VIS_03117,29,young,Лекция,3,0,0.0,21.0,synthetic
VIS_03118,43,adult,Лекция,1,0,0.0,7.0,synthetic
VIS_03119,32,adult,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_03120,63,senior,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_03121,21,young,Мастер-класс,1,0,0.0,7.0,synthetic
VIS_03122,36,adult,Творческая встреча,4,0,0.0,28.0,synthetic
VIS_03123,63,senior,Лекция,1,0,0.0,7.0,synthetic
VIS_03124,36,adult,Концерт,4,1,5.0,58.0,synthetic
VIS_03125,18,young,Концерт,1,0,0.0,7.0,synthetic
VIS_03126,40,adult,Лекция,5,1,5.0,65.0,synthetic
VIS_03127,43,adult,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_03128,54,mature,Лекция,8,1,3.0,76.0,synthetic
VIS_03129,51,mature,Выставка,1,0,0.0,7.0,synthetic
VIS_03130,20,young,Лекция,4,3,4.33,64.6,synthetic
VIS_03131,29,young,Лекция,1,0,0.0,7.0,synthetic
VIS_03132,26,young,Лекция,1,0,0.0,7.0,synthetic
VIS_03133,31,adult,Лекция,6,0,0.0,42.0,synthetic
VIS_03134,50,mature,Лекция,4,1,4.0,53.0,synthetic
VIS_03135,43,adult,Концерт,7,1,5.0,79.0,synthetic
VIS_03136,26,young,Выставка,6,0,0.0,42.0,synthetic
VIS_03137,36,adult,Концерт,7,1,4.0,74.0,synthetic
VIS_03138,27,young,Концерт,4,1,2.0,43.0,synthetic
VIS_03139,56,mature,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_03140,46,mature,Концерт,2,0,0.0,14.0,synthetic
VIS_03141,17,school,Творческая встреча,1,0,0.0,7.0,synthetic
VIS_03142,38,adult,Выставка,9,4,4.0,100.0,synthetic
VIS_03143,55,mature,Лекция,1,0,0.0,7.0,synthetic
VIS_03144,34,adult,Выставка,3,0,0.0,21.0,synthetic
VIS_03145,56,mature,Творческая встреча,3,1,5.0,51.0,synthetic
VIS_03146,62,senior,Лекция,1,0,0.0,7.0,synthetic
VIS_03147,28,young,Выставка,1,0,0.0,7.0,synthetic
VIS_03148,43,adult,Творческая встреча,4,0,0.0,28.0,synthetic
VIS_03149,45,mature,Лекция,1,0,0.0,7.0,synthetic
VIS_03150,30,adult,Лекция,4,0,0.0,28.0,synthetic
VIS_03151,57,mature,Лекция,1,0,0.0,7.0,synthetic
